timestamp,regiao,consumo,capacidade_disponivel,prioridade,custo
2026-04-21T13:00,Sul,1015,1067,2,55
2026-04-21T14:00,Norte,962,960,3,65
2026-04-21T14:00,Nordeste,1150,1160,5,90
2026-04-21T14:00,Sudeste,1636,1660,4,75
2026-04-21T14:00,Sul,1037,1060,2,55
2026-04-21T15:00,Norte,939,949,3,65
2026-04-21T15:00,Nordeste,1160,1149,5,90
2026-04-21T15:00,Sudeste,1608,1649,4,75
2026-04-21T15:00,Sul,1040,1049,2,55
2026-04-21T16:00,Norte,882,934,3,65
2026-04-21T16:00,Nordeste,1135,1134,5,90
2026-04-21T16:00,Sudeste,1637,1634,4,75
2026-04-21T16:00,Sul,991,1034,2,55
2026-04-21T17:00,Norte,908,918,3,65
2026-04-21T17:00,Nordeste,1077,1118,5,90
2026-04-21T17:00,Sudeste,1573,1618,4,75
2026-04-21T17:00,Sul,1009,1018,2,55
2026-04-21T18:00,Norte,859,900,3,65
2026-04-21T18:00,Nordeste,1035,1100,5,90
2026-04-21T18:00,Sudeste,1520,1600,4,75
2026-04-21T18:00,Sul,963,1000,2,55
2026-04-21T19:00,Norte,788,900,3,65
2026-04-21T19:00,Nordeste,1026,1100,5,90
2026-04-21T19:00,Sudeste,1509,1600,4,75
2026-04-21T19:00,Sul,900,1000,2,55
2026-04-21T20:00,Norte,796,900,3,65
2026-04-21T20:00,Nordeste,1019,1100,5,90
2026-04-21T20:00,Sudeste,1511,1600,4,75
2026-04-21T20:00,Sul,890,1000,2,55
2026-04-21T21:00,Norte,727,900,3,65
2026-04-21T21:00,Nordeste,924,1100,5,90
2026-04-21T21:00,Sudeste,1465,1600,4,75
2026-04-21T21:00,Sul,873,1000,2,55
2026-04-21T22:00,Norte,728,900,3,65
2026-04-21T22:00,Nordeste,941,1100,5,90
2026-04-21T22:00,Sudeste,1428,1600,4,75
2026-04-21T22:00,Sul,831,1000,2,55
2026-04-21T23:00,Norte,729,900,3,65
2026-04-21T23:00,Nordeste,901,1100,5,90
2026-04-21T23:00,Sudeste,1378,1600,4,75
2026-04-21T23:00,Sul,798,1000,2,55
2026-04-22T00:00,Norte,725,900,3,65
2026-04-22T00:00,Nordeste,899,1100,5,90
2026-04-22T00:00,Sudeste,1382,1600,4,75
2026-04-22T00:00,Sul,775,1000,2,55
2026-04-22T01:00,Norte,710,900,3,65
2026-04-22T01:00,Nordeste,923,1100,5,90
2026-04-22T01:00,Sudeste,1402,1600,4,75
2026-04-22T01:00,Sul,821,1000,2,55
2026-04-22T02:00,Norte,701,900,3,65
2026-04-22T02:00,Nordeste,888,1100,5,90
2026-04-22T02:00,Sudeste,1366,1600,4,75
2026-04-22T02:00,Sul,779,1000,2,55
2026-04-22T03:00,Norte,702,900,3,65
2026-04-22T03:00,Nordeste,907,1100,5,90
2026-04-22T03:00,Sudeste,1434,1600,4,75
2026-04-22T03:00,Sul,838,1000,2,55
2026-04-22T04:00,Norte,747,900,3,65
2026-04-22T04:00,Nordeste,928,1100,5,90
2026-04-22T04:00,Sudeste,1421,1600,4,75
2026-04-22T04:00,Sul,815,1000,2,55
2026-04-22T05:00,Norte,731,900,3,65
2026-04-22T05:00,Nordeste,928,1100,5,90
2026-04-22T05:00,Sudeste,1429,1600,4,75
2026-04-22T05:00,Sul,863,1000,2,55
2026-04-22T06:00,Norte,760,900,3,65
2026-04-22T06:00,Nordeste,971,1100,5,90
2026-04-22T06:00,Sudeste,1470,1600,4,75
2026-04-22T06:00,Sul,918,1000,2,55
2026-04-22T07:00,Norte,793,918,3,65
2026-04-22T07:00,Nordeste,1021,1118,5,90
2026-04-22T07:00,Sudeste,1489,1618,4,75
2026-04-22T07:00,Sul,920,1018,2,55
2026-04-22T08:00,Norte,884,934,3,65
2026-04-22T08:00,Nordeste,1054,1134,5,90
2026-04-22T08:00,Sudeste,1531,1634,4,75
2026-04-22T08:00,Sul,921,1034,2,55
2026-04-22T09:00,Norte,887,949,3,65
2026-04-22T09:00,Nordeste,1096,1149,5,90
2026-04-22T09:00,Sudeste,1575,1649,4,75
2026-04-22T09:00,Sul,999,1049,2,55
2026-04-22T10:00,Norte,904,960,3,65
2026-04-22T10:00,Nordeste,1128,1160,5,90
2026-04-22T10:00,Sudeste,1645,1660,4,75
2026-04-22T10:00,Sul,1005,1060,2,55
2026-04-22T11:00,Norte,898,967,3,65
2026-04-22T11:00,Nordeste,1128,1167,5,90
2026-04-22T11:00,Sudeste,1649,1667,4,75
2026-04-22T11:00,Sul,1061,1067,2,55
2026-04-22T12:00,Norte,957,970,3,65
2026-04-22T12:00,Nordeste,1138,1170,5,90
2026-04-22T12:00,Sudeste,1664,1670,4,75
2026-04-22T12:00,Sul,1016,1070,2,55
2026-04-22T13:00,Norte,936,967,3,65
2026-04-22T13:00,Nordeste,1148,1167,5,90
2026-04-22T13:00,Sudeste,1683,1667,4,75
2026-04-22T13:00,Sul,1027,1067,2,55
2026-04-22T14:00,Norte,963,960,3,65
2026-04-22T14:00,Nordeste,1164,1160,5,90
2026-04-22T14:00,Sudeste,1678,1660,4,75
2026-04-22T14:00,Sul,1030,1060,2,55
2026-04-22T15:00,Norte,941,949,3,65
2026-04-22T15:00,Nordeste,1102,1149,5,90
2026-04-22T15:00,Sudeste,1665,1649,4,75
2026-04-22T15:00,Sul,1048,1049,2,55
2026-04-22T16:00,Norte,900,934,3,65
2026-04-22T16:00,Nordeste,1090,1134,5,90
2026-04-22T16:00,Sudeste,1618,1634,4,75
2026-04-22T16:00,Sul,1029,1034,2,55
2026-04-22T17:00,Norte,867,918,3,65
2026-04-22T17:00,Nordeste,1060,1118,5,90
2026-04-22T17:00,Sudeste,1601,1618,4,75
2026-04-22T17:00,Sul,984,1018,2,55
2026-04-22T18:00,Norte,837,900,3,65
2026-04-22T18:00,Nordeste,1036,1100,5,90
2026-04-22T18:00,Sudeste,1555,1600,4,75
2026-04-22T18:00,Sul,965,1000,2,55
2026-04-22T19:00,Norte,850,900,3,65
2026-04-22T19:00,Nordeste,1020,1100,5,90
2026-04-22T19:00,Sudeste,1504,1600,4,75
2026-04-22T19:00,Sul,949,1000,2,55
2026-04-22T20:00,Norte,759,900,3,65
2026-04-22T20:00,Nordeste,1008,1100,5,90
2026-04-22T20:00,Sudeste,1509,1600,4,75
2026-04-22T20:00,Sul,909,1000,2,55
2026-04-22T21:00,Norte,751,900,3,65
2026-04-22T21:00,Nordeste,967,1100,5,90
2026-04-22T21:00,Sudeste,1477,1600,4,75
2026-04-22T21:00,Sul,871,1000,2,55
2026-04-22T22:00,Norte,753,900,3,65
2026-04-22T22:00,Nordeste,948,1100,5,90
2026-04-22T22:00,Sudeste,1449,1600,4,75
2026-04-22T22:00,Sul,846,1000,2,55
2026-04-22T23:00,Norte,688,900,3,65
2026-04-22T23:00,Nordeste,925,1100,5,90
2026-04-22T23:00,Sudeste,1435,1600,4,75
2026-04-22T23:00,Sul,795,1000,2,55
2026-04-23T00:00,Norte,686,900,3,65
2026-04-23T00:00,Nordeste,923,1100,5,90
2026-04-23T00:00,Sudeste,1389,1600,4,75
2026-04-23T00:00,Sul,791,1000,2,55
2026-04-23T01:00,Norte,702,900,3,65
2026-04-23T01:00,Nordeste,889,1100,5,90
2026-04-23T01:00,Sudeste,1413,1600,4,75
2026-04-23T01:00,Sul,792,1000,2,55
2026-04-23T02:00,Norte,675,900,3,65
2026-04-23T02:00,Nordeste,910,1100,5,90
2026-04-23T02:00,Sudeste,1404,1600,4,75
2026-04-23T02:00,Sul,786,1000,2,55
2026-04-23T03:00,Norte,678,900,3,65
2026-04-23T03:00,Nordeste,932,1100,5,90
2026-04-23T03:00,Sudeste,1433,1600,4,75
2026-04-23T03:00,Sul,837,1000,2,55
2026-04-23T04:00,Norte,722,900,3,65
2026-04-23T04:00,Nordeste,930,1100,5,90
2026-04-23T04:00,Sudeste,1448,1600,4,75
2026-04-23T04:00,Sul,810,1000,2,55
2026-04-23T05:00,Norte,758,900,3,65
2026-04-23T05:00,Nordeste,925,1100,5,90
2026-04-23T05:00,Sudeste,1457,1600,4,75
2026-04-23T05:00,Sul,826,1000,2,55
2026-04-23T06:00,Norte,753,900,3,65
2026-04-23T06:00,Nordeste,960,1100,5,90
2026-04-23T06:00,Sudeste,1482,1600,4,75
2026-04-23T06:00,Sul,908,1000,2,55
2026-04-23T07:00,Norte,794,918,3,65
2026-04-23T07:00,Nordeste,1012,1118,5,90
2026-04-23T07:00,Sudeste,1550,1618,4,75
2026-04-23T07:00,Sul,916,1018,2,55
2026-04-23T08:00,Norte,826,934,3,65
2026-04-23T08:00,Nordeste,1022,1134,5,90
2026-04-23T08:00,Sudeste,1542,1634,4,75
2026-04-23T08:00,Sul,939,1034,2,55
2026-04-23T09:00,Norte,849,949,3,65
2026-04-23T09:00,Nordeste,1078,1149,5,90
2026-04-23T09:00,Sudeste,1570,1649,4,75
2026-04-23T09:00,Sul,953,1049,2,55
2026-04-23T10:00,Norte,895,960,3,65
2026-04-23T10:00,Nordeste,1091,1160,5,90
2026-04-23T10:00,Sudeste,1640,1660,4,75
2026-04-23T10:00,Sul,1024,1060,2,55
2026-04-23T11:00,Norte,953,967,3,65
2026-04-23T11:00,Nordeste,1134,1167,5,90
2026-04-23T11:00,Sudeste,1604,1667,4,75
2026-04-23T11:00,Sul,1022,1067,2,55
2026-04-23T12:00,Norte,971,970,3,65
2026-04-23T12:00,Nordeste,1122,1170,5,90
2026-04-23T12:00,Sudeste,1648,1670,4,75
2026-04-23T12:00,Sul,1035,1070,2,55
2026-04-23T13:00,Norte,939,967,3,65
2026-04-23T13:00,Nordeste,1173,1167,5,90
2026-04-23T13:00,Sudeste,1658,1667,4,75
2026-04-23T13:00,Sul,1059,1067,2,55
2026-04-23T14:00,Norte,920,960,3,65
2026-04-23T14:00,Nordeste,1147,1160,5,90
2026-04-23T14:00,Sudeste,1653,1660,4,75
2026-04-23T14:00,Sul,1080,1060,2,55
2026-04-23T15:00,Norte,923,949,3,65
2026-04-23T15:00,Nordeste,1113,1149,5,90
2026-04-23T15:00,Sudeste,1626,1649,4,75
2026-04-23T15:00,Sul,1024,1049,2,55
2026-04-23T16:00,Norte,886,934,3,65
2026-04-23T16:00,Nordeste,1088,1134,5,90
2026-04-23T16:00,Sudeste,1607,1634,4,75
2026-04-23T16:00,Sul,1021,1034,2,55
2026-04-23T17:00,Norte,896,918,3,65
2026-04-23T17:00,Nordeste,1051,1118,5,90
2026-04-23T17:00,Sudeste,1582,1618,4,75
2026-04-23T17:00,Sul,1018,1018,2,55
2026-04-23T18:00,Norte,886,900,3,65
2026-04-23T18:00,Nordeste,1074,1100,5,90
2026-04-23T18:00,Sudeste,1540,1600,4,75
2026-04-23T18:00,Sul,968,1000,2,55
2026-04-23T19:00,Norte,792,900,3,65
2026-04-23T19:00,Nordeste,1044,1100,5,90
2026-04-23T19:00,Sudeste,1546,1600,4,75
2026-04-23T19:00,Sul,931,1000,2,55
2026-04-23T20:00,Norte,801,900,3,65
2026-04-23T20:00,Nordeste,980,1100,5,90
2026-04-23T20:00,Sudeste,1498,1600,4,75
2026-04-23T20:00,Sul,898,1000,2,55
2026-04-23T21:00,Norte,729,900,3,65
2026-04-23T21:00,Nordeste,972,1100,5,90
2026-04-23T21:00,Sudeste,1425,1600,4,75
2026-04-23T21:00,Sul,862,1000,2,55
2026-04-23T22:00,Norte,762,900,3,65
2026-04-23T22:00,Nordeste,905,1100,5,90
2026-04-23T22:00,Sudeste,1451,1600,4,75
2026-04-23T22:00,Sul,838,1000,2,55
2026-04-23T23:00,Norte,732,900,3,65
2026-04-23T23:00,Nordeste,916,1100,5,90
2026-04-23T23:00,Sudeste,1417,1600,4,75
2026-04-23T23:00,Sul,804,1000,2,55
2026-04-24T00:00,Norte,712,900,3,65
2026-04-24T00:00,Nordeste,907,1100,5,90
2026-04-24T00:00,Sudeste,1375,1600,4,75
2026-04-24T00:00,Sul,819,1000,2,55
2026-04-24T01:00,Norte,703,900,3,65
2026-04-24T01:00,Nordeste,921,1100,5,90
2026-04-24T01:00,Sudeste,1391,1600,4,75
2026-04-24T01:00,Sul,788,1000,2,55
2026-04-24T02:00,Norte,681,900,3,65
2026-04-24T02:00,Nordeste,883,1100,5,90
2026-04-24T02:00,Sudeste,1424,1600,4,75
2026-04-24T02:00,Sul,773,1000,2,55
2026-04-24T03:00,Norte,721,900,3,65
2026-04-24T03:00,Nordeste,925,1100,5,90
2026-04-24T03:00,Sudeste,1378,1600,4,75
2026-04-24T03:00,Sul,828,1000,2,55
2026-04-24T04:00,Norte,747,900,3,65
2026-04-24T04:00,Nordeste,924,1100,5,90
2026-04-24T04:00,Sudeste,1433,1600,4,75
2026-04-24T04:00,Sul,806,1000,2,55
2026-04-24T05:00,Norte,777,900,3,65
2026-04-24T05:00,Nordeste,939,1100,5,90
2026-04-24T05:00,Sudeste,1467,1600,4,75
2026-04-24T05:00,Sul,882,1000,2,55
2026-04-24T06:00,Norte,810,900,3,65
2026-04-24T06:00,Nordeste,960,1100,5,90
2026-04-24T06:00,Sudeste,1501,1600,4,75
2026-04-24T06:00,Sul,894,1000,2,55
2026-04-24T07:00,Norte,834,918,3,65
2026-04-24T07:00,Nordeste,1041,1118,5,90
2026-04-24T07:00,Sudeste,1496,1618,4,75
2026-04-24T07:00,Sul,949,1018,2,55
2026-04-24T08:00,Norte,847,934,3,65
2026-04-24T08:00,Nordeste,1062,1134,5,90
2026-04-24T08:00,Sudeste,1558,1634,4,75
2026-04-24T08:00,Sul,921,1034,2,55
2026-04-24T09:00,Norte,874,949,3,65
2026-04-24T09:00,Nordeste,1115,1149,5,90
2026-04-24T09:00,Sudeste,1591,1649,4,75
2026-04-24T09:00,Sul,983,1049,2,55
2026-04-24T10:00,Norte,880,960,3,65
2026-04-24T10:00,Nordeste,1098,1160,5,90
2026-04-24T10:00,Sudeste,1614,1660,4,75
2026-04-24T10:00,Sul,1046,1060,2,55
2026-04-24T11:00,Norte,942,967,3,65
2026-04-24T11:00,Nordeste,1126,1167,5,90
2026-04-24T11:00,Sudeste,1641,1667,4,75
2026-04-24T11:00,Sul,1029,1067,2,55
2026-04-24T12:00,Norte,935,970,3,65
2026-04-24T12:00,Nordeste,1146,1170,5,90
2026-04-24T12:00,Sudeste,1675,1670,4,75
2026-04-24T12:00,Sul,1037,1070,2,55
2026-04-24T13:00,Norte,984,967,3,65
2026-04-24T13:00,Nordeste,1127,1167,5,90
2026-04-24T13:00,Sudeste,1673,1667,4,75
2026-04-24T13:00,Sul,1015,1067,2,55
2026-04-24T14:00,Norte,978,960,3,65
2026-04-24T14:00,Nordeste,1125,1160,5,90
2026-04-24T14:00,Sudeste,1640,1660,4,75
2026-04-24T14:00,Sul,1049,1060,2,55
2026-04-24T15:00,Norte,917,949,3,65
2026-04-24T15:00,Nordeste,1151,1149,5,90
2026-04-24T15:00,Sudeste,1617,1649,4,75
2026-04-24T15:00,Sul,1019,1049,2,55
2026-04-24T16:00,Norte,937,934,3,65
2026-04-24T16:00,Nordeste,1133,1134,5,90
2026-04-24T16:00,Sudeste,1607,1634,4,75
2026-04-24T16:00,Sul,1042,1034,2,55
2026-04-24T17:00,Norte,898,918,3,65
2026-04-24T17:00,Nordeste,1093,1118,5,90
2026-04-24T17:00,Sudeste,1556,1618,4,75
2026-04-24T17:00,Sul,976,1018,2,55
2026-04-24T18:00,Norte,865,900,3,65
2026-04-24T18:00,Nordeste,1037,1100,5,90
2026-04-24T18:00,Sudeste,1566,1600,4,75
2026-04-24T18:00,Sul,949,1000,2,55
2026-04-24T19:00,Norte,843,900,3,65
2026-04-24T19:00,Nordeste,1021,1100,5,90
2026-04-24T19:00,Sudeste,1547,1600,4,75
2026-04-24T19:00,Sul,888,1000,2,55
2026-04-24T20:00,Norte,817,900,3,65
2026-04-24T20:00,Nordeste,977,1100,5,90
2026-04-24T20:00,Sudeste,1473,1600,4,75
2026-04-24T20:00,Sul,885,1000,2,55
2026-04-24T21:00,Norte,735,900,3,65
2026-04-24T21:00,Nordeste,958,1100,5,90
2026-04-24T21:00,Sudeste,1475,1600,4,75
2026-04-24T21:00,Sul,837,1000,2,55
2026-04-24T22:00,Norte,731,900,3,65
2026-04-24T22:00,Nordeste,955,1100,5,90
2026-04-24T22:00,Sudeste,1414,1600,4,75
2026-04-24T22:00,Sul,846,1000,2,55
2026-04-24T23:00,Norte,728,900,3,65
2026-04-24T23:00,Nordeste,930,1100,5,90
2026-04-24T23:00,Sudeste,1404,1600,4,75
2026-04-24T23:00,Sul,823,1000,2,55
2026-04-25T00:00,Norte,669,900,3,65
2026-04-25T00:00,Nordeste,887,1100,5,90
2026-04-25T00:00,Sudeste,1362,1600,4,75
2026-04-25T00:00,Sul,772,1000,2,55
2026-04-25T01:00,Norte,702,900,3,65
2026-04-25T01:00,Nordeste,874,1100,5,90
2026-04-25T01:00,Sudeste,1415,1600,4,75
2026-04-25T01:00,Sul,814,1000,2,55
2026-04-25T02:00,Norte,678,900,3,65
2026-04-25T02:00,Nordeste,891,1100,5,90
2026-04-25T02:00,Sudeste,1415,1600,4,75
2026-04-25T02:00,Sul,778,1000,2,55
2026-04-25T03:00,Norte,681,900,3,65
2026-04-25T03:00,Nordeste,914,1100,5,90
2026-04-25T03:00,Sudeste,1401,1600,4,75
2026-04-25T03:00,Sul,792,1000,2,55
2026-04-25T04:00,Norte,730,900,3,65
2026-04-25T04:00,Nordeste,908,1100,5,90
2026-04-25T04:00,Sudeste,1450,1600,4,75
2026-04-25T04:00,Sul,809,1000,2,55
2026-04-25T05:00,Norte,723,900,3,65
2026-04-25T05:00,Nordeste,952,1100,5,90
2026-04-25T05:00,Sudeste,1476,1600,4,75
2026-04-25T05:00,Sul,860,1000,2,55
2026-04-25T06:00,Norte,797,900,3,65
2026-04-25T06:00,Nordeste,990,1100,5,90
2026-04-25T06:00,Sudeste,1464,1600,4,75
2026-04-25T06:00,Sul,919,1000,2,55
2026-04-25T07:00,Norte,820,918,3,65
2026-04-25T07:00,Nordeste,1001,1118,5,90
2026-04-25T07:00,Sudeste,1528,1618,4,75
2026-04-25T07:00,Sul,937,1018,2,55
2026-04-25T08:00,Norte,864,934,3,65
2026-04-25T08:00,Nordeste,1073,1134,5,90
2026-04-25T08:00,Sudeste,1524,1634,4,75
2026-04-25T08:00,Sul,966,1034,2,55
2026-04-25T09:00,Norte,885,949,3,65
2026-04-25T09:00,Nordeste,1069,1149,5,90
2026-04-25T09:00,Sudeste,1562,1649,4,75
2026-04-25T09:00,Sul,958,1049,2,55
2026-04-25T10:00,Norte,917,960,3,65
2026-04-25T10:00,Nordeste,1138,1160,5,90
2026-04-25T10:00,Sudeste,1609,1660,4,75
2026-04-25T10:00,Sul,1000,1060,2,55
2026-04-25T11:00,Norte,954,967,3,65
2026-04-25T11:00,Nordeste,1115,1167,5,90
2026-04-25T11:00,Sudeste,1616,1667,4,75
2026-04-25T11:00,Sul,1003,1067,2,55
2026-04-25T12:00,Norte,959,970,3,65
2026-04-25T12:00,Nordeste,1125,1170,5,90
2026-04-25T12:00,Sudeste,1638,1670,4,75
2026-04-25T12:00,Sul,1076,1070,2,55
2026-04-25T13:00,Norte,953,967,3,65
2026-04-25T13:00,Nordeste,1167,1167,5,90
2026-04-25T13:00,Sudeste,1634,1667,4,75
2026-04-25T13:00,Sul,1020,1067,2,55
2026-04-25T14:00,Norte,947,960,3,65
2026-04-25T14:00,Nordeste,1145,1160,5,90
2026-04-25T14:00,Sudeste,1616,1660,4,75
2026-04-25T14:00,Sul,1025,1060,2,55
2026-04-25T15:00,Norte,955,949,3,65
2026-04-25T15:00,Nordeste,1155,1149,5,90
2026-04-25T15:00,Sudeste,1653,1649,4,75
2026-04-25T15:00,Sul,1041,1049,2,55
2026-04-25T16:00,Norte,880,934,3,65
2026-04-25T16:00,Nordeste,1143,1134,5,90
2026-04-25T16:00,Sudeste,1587,1634,4,75
2026-04-25T16:00,Sul,998,1034,2,55
2026-04-25T17:00,Norte,907,918,3,65
2026-04-25T17:00,Nordeste,1066,1118,5,90
2026-04-25T17:00,Sudeste,1590,1618,4,75
2026-04-25T17:00,Sul,959,1018,2,55
2026-04-25T18:00,Norte,827,900,3,65
2026-04-25T18:00,Nordeste,1056,1100,5,90
2026-04-25T18:00,Sudeste,1587,1600,4,75
2026-04-25T18:00,Sul,972,1000,2,55
2026-04-25T19:00,Norte,802,900,3,65
2026-04-25T19:00,Nordeste,999,1100,5,90
2026-04-25T19:00,Sudeste,1547,1600,4,75
2026-04-25T19:00,Sul,935,1000,2,55
2026-04-25T20:00,Norte,777,900,3,65
2026-04-25T20:00,Nordeste,1016,1100,5,90
2026-04-25T20:00,Sudeste,1473,1600,4,75
2026-04-25T20:00,Sul,863,1000,2,55
2026-04-25T21:00,Norte,764,900,3,65
2026-04-25T21:00,Nordeste,948,1100,5,90
2026-04-25T21:00,Sudeste,1450,1600,4,75
2026-04-25T21:00,Sul,890,1000,2,55
2026-04-25T22:00,Norte,715,900,3,65
2026-04-25T22:00,Nordeste,963,1100,5,90
2026-04-25T22:00,Sudeste,1405,1600,4,75
2026-04-25T22:00,Sul,834,1000,2,55
2026-04-25T23:00,Norte,688,900,3,65
2026-04-25T23:00,Nordeste,918,1100,5,90
2026-04-25T23:00,Sudeste,1403,1600,4,75
2026-04-25T23:00,Sul,822,1000,2,55
2026-04-26T00:00,Norte,722,900,3,65
2026-04-26T00:00,Nordeste,898,1100,5,90
2026-04-26T00:00,Sudeste,1416,1600,4,75
2026-04-26T00:00,Sul,782,1000,2,55
2026-04-26T01:00,Norte,698,900,3,65
2026-04-26T01:00,Nordeste,886,1100,5,90
2026-04-26T01:00,Sudeste,1399,1600,4,75
2026-04-26T01:00,Sul,773,1000,2,55
2026-04-26T02:00,Norte,696,900,3,65
2026-04-26T02:00,Nordeste,872,1100,5,90
2026-04-26T02:00,Sudeste,1407,1600,4,75
2026-04-26T02:00,Sul,815,1000,2,55
2026-04-26T03:00,Norte,706,900,3,65
2026-04-26T03:00,Nordeste,933,1100,5,90
2026-04-26T03:00,Sudeste,1423,1600,4,75
2026-04-26T03:00,Sul,779,1000,2,55
2026-04-26T04:00,Norte,704,900,3,65
2026-04-26T04:00,Nordeste,953,1100,5,90
2026-04-26T04:00,Sudeste,1443,1600,4,75
2026-04-26T04:00,Sul,851,1000,2,55
2026-04-26T05:00,Norte,772,900,3,65
2026-04-26T05:00,Nordeste,951,1100,5,90
2026-04-26T05:00,Sudeste,1432,1600,4,75
2026-04-26T05:00,Sul,875,1000,2,55
2026-04-26T06:00,Norte,818,900,3,65
2026-04-26T06:00,Nordeste,973,1100,5,90
2026-04-26T06:00,Sudeste,1460,1600,4,75
2026-04-26T06:00,Sul,865,1000,2,55
2026-04-26T07:00,Norte,802,918,3,65
2026-04-26T07:00,Nordeste,1034,1118,5,90
2026-04-26T07:00,Sudeste,1508,1618,4,75
2026-04-26T07:00,Sul,918,1018,2,55
2026-04-26T08:00,Norte,825,934,3,65
2026-04-26T08:00,Nordeste,1032,1134,5,90
2026-04-26T08:00,Sudeste,1526,1634,4,75
2026-04-26T08:00,Sul,979,1034,2,55
2026-04-26T09:00,Norte,879,949,3,65
2026-04-26T09:00,Nordeste,1056,1149,5,90
2026-04-26T09:00,Sudeste,1585,1649,4,75
2026-04-26T09:00,Sul,974,1049,2,55
2026-04-26T10:00,Norte,904,960,3,65
2026-04-26T10:00,Nordeste,1125,1160,5,90
2026-04-26T10:00,Sudeste,1583,1660,4,75
2026-04-26T10:00,Sul,1038,1060,2,55
2026-04-26T11:00,Norte,900,967,3,65
2026-04-26T11:00,Nordeste,1132,1167,5,90
2026-04-26T11:00,Sudeste,1651,1667,4,75
2026-04-26T11:00,Sul,1065,1067,2,55
2026-04-26T12:00,Norte,913,970,3,65
2026-04-26T12:00,Nordeste,1142,1170,5,90
2026-04-26T12:00,Sudeste,1672,1670,4,75
2026-04-26T12:00,Sul,1029,1070,2,55
2026-04-26T13:00,Norte,984,967,3,65
2026-04-26T13:00,Nordeste,1122,1167,5,90
2026-04-26T13:00,Sudeste,1675,1667,4,75
2026-04-26T13:00,Sul,1060,1067,2,55
2026-04-26T14:00,Norte,923,960,3,65
2026-04-26T14:00,Nordeste,1178,1160,5,90
2026-04-26T14:00,Sudeste,1678,1660,4,75
2026-04-26T14:00,Sul,1019,1060,2,55
2026-04-26T15:00,Norte,919,949,3,65
2026-04-26T15:00,Nordeste,1123,1149,5,90
2026-04-26T15:00,Sudeste,1641,1649,4,75
2026-04-26T15:00,Sul,1020,1049,2,55
2026-04-26T16:00,Norte,918,934,3,65
2026-04-26T16:00,Nordeste,1129,1134,5,90
2026-04-26T16:00,Sudeste,1632,1634,4,75
2026-04-26T16:00,Sul,1042,1034,2,55
2026-04-26T17:00,Norte,886,918,3,65
2026-04-26T17:00,Nordeste,1096,1118,5,90
2026-04-26T17:00,Sudeste,1558,1618,4,75
2026-04-26T17:00,Sul,949,1018,2,55
2026-04-26T18:00,Norte,824,900,3,65
2026-04-26T18:00,Nordeste,1039,1100,5,90
2026-04-26T18:00,Sudeste,1523,1600,4,75
2026-04-26T18:00,Sul,945,1000,2,55
2026-04-26T19:00,Norte,812,900,3,65
2026-04-26T19:00,Nordeste,1015,1100,5,90
2026-04-26T19:00,Sudeste,1555,1600,4,75
2026-04-26T19:00,Sul,953,1000,2,55
2026-04-26T20:00,Norte,771,900,3,65
2026-04-26T20:00,Nordeste,961,1100,5,90
2026-04-26T20:00,Sudeste,1474,1600,4,75
2026-04-26T20:00,Sul,890,1000,2,55
2026-04-26T21:00,Norte,774,900,3,65
2026-04-26T21:00,Nordeste,981,1100,5,90
2026-04-26T21:00,Sudeste,1462,1600,4,75
2026-04-26T21:00,Sul,862,1000,2,55
2026-04-26T22:00,Norte,701,900,3,65
2026-04-26T22:00,Nordeste,947,1100,5,90
2026-04-26T22:00,Sudeste,1425,1600,4,75
2026-04-26T22:00,Sul,811,1000,2,55
2026-04-26T23:00,Norte,697,900,3,65
2026-04-26T23:00,Nordeste,923,1100,5,90
2026-04-26T23:00,Sudeste,1403,1600,4,75
2026-04-26T23:00,Sul,773,1000,2,55
2026-04-27T00:00,Norte,716,900,3,65
2026-04-27T00:00,Nordeste,890,1100,5,90
2026-04-27T00:00,Sudeste,1398,1600,4,75
2026-04-27T00:00,Sul,788,1000,2,55
2026-04-27T01:00,Norte,676,900,3,65
2026-04-27T01:00,Nordeste,899,1100,5,90
2026-04-27T01:00,Sudeste,1366,1600,4,75
2026-04-27T01:00,Sul,775,1000,2,55
2026-04-27T02:00,Norte,662,900,3,65
2026-04-27T02:00,Nordeste,913,1100,5,90
2026-04-27T02:00,Sudeste,1421,1600,4,75
2026-04-27T02:00,Sul,777,1000,2,55
2026-04-27T03:00,Norte,742,900,3,65
2026-04-27T03:00,Nordeste,890,1100,5,90
2026-04-27T03:00,Sudeste,1435,1600,4,75
2026-04-27T03:00,Sul,808,1000,2,55
2026-04-27T04:00,Norte,751,900,3,65
2026-04-27T04:00,Nordeste,900,1100,5,90
2026-04-27T04:00,Sudeste,1420,1600,4,75
2026-04-27T04:00,Sul,850,1000,2,55
2026-04-27T05:00,Norte,750,900,3,65
2026-04-27T05:00,Nordeste,953,1100,5,90
2026-04-27T05:00,Sudeste,1447,1600,4,75
2026-04-27T05:00,Sul,851,1000,2,55
2026-04-27T06:00,Norte,767,900,3,65
2026-04-27T06:00,Nordeste,982,1100,5,90
2026-04-27T06:00,Sudeste,1482,1600,4,75
2026-04-27T06:00,Sul,875,1000,2,55
2026-04-27T07:00,Norte,793,918,3,65
2026-04-27T07:00,Nordeste,1012,1118,5,90
2026-04-27T07:00,Sudeste,1546,1618,4,75
2026-04-27T07:00,Sul,947,1018,2,55
2026-04-27T08:00,Norte,841,934,3,65
